deprivation,covid,logspend,spend
31.386,0,3.007950898,20.25
31.386,0,2.230131188,9.3
31.386,0,2.513713779,12.35
31.386,0,2.537690478,12.65
31.386,0,2.764682428,15.87
31.386,0,2.637824227,13.98
31.386,0,2.238047619,9.38
31.386,0,2.184462896,8.89
31.386,0,2.717892245,15.15
31.386,0,3.07734267,21.7
31.386,0,2.496446008,12.14
31.386,0,2.441798259,11.49
31.386,0,2.455522233,11.65
31.386,0,2.649818741,14.15
31.386,0,2.514926825,12.37
31.386,0,2.565587748,13.01
31.386,0,2.774748553,16.03
31.386,0,2.814324505,16.68
31.386,0,2.92408522,18.62
31.386,0,2.778943109,16.1
31.386,0,2.735199363,15.41
31.386,0,2.931167603,18.75
31.386,0,2.486996513,12.03
31.386,0,2.259330168,9.58
31.386,0,2.691802958,14.76
31.386,0,2.639753505,14.01
31.386,0,2.724752338,15.25
41.2,0,2.880946726,17.83
41.2,0,2.433951374,11.4
41.2,0,2.260862991,9.59
41.2,0,2.361485298,10.61
41.2,0,2.8071876,16.56
41.2,0,2.726887464,15.29
41.2,0,1.986295676,7.29
41.2,0,2.40752985,11.11
41.2,0,2.653812097,14.21
41.2,0,2.286447747,9.84
41.2,0,2.141435049,8.51
41.2,0,2.336225611,10.34
41.2,0,2.240567292,9.4
41.2,0,2.942226339,18.96
41.2,0,2.58472178,13.26
41.2,0,2.184403459,8.89
41.2,0,2.435675577,11.42
41.2,0,2.415441511,11.19
41.2,0,2.116097859,8.3
41.2,0,2.799335712,16.43
41.2,0,2.647165071,14.11
41.2,0,2.411635494,11.15
41.2,0,2.187367541,8.91
41.2,0,2.355632779,10.54
41.2,0,2.832896547,16.99
41.2,0,2.473259061,11.86
41.2,0,2.651564395,14.18
41.2,0,2.549907887,12.81
41.2,0,2.441817144,11.49
41.2,0,2.548069049,12.78
41.2,0,2.668660436,14.42
41.2,0,2.217121631,9.18
41.2,0,2.550000609,12.81
41.2,0,2.888759111,17.97
41.2,0,2.546216169,12.76
41.2,0,2.491099039,12.07
41.2,0,2.552156276,12.83
41.2,0,2.545549453,12.75
41.2,0,2.458631819,11.69
41.2,0,2.630779129,13.88
41.2,0,2.419269392,11.24
41.2,0,2.809190905,16.6
41.2,0,2.766678808,15.91
41.2,0,2.535278457,12.62
41.2,0,2.587487374,13.3
41.2,0,2.518625084,12.41
41.2,0,2.81227901,16.65
41.2,0,2.329855418,10.28
41.2,0,2.491041296,12.07
41.2,0,2.681965022,14.61
41.2,0,2.565399274,13.01
41.2,0,2.482537909,11.97
41.2,0,2.583324693,13.24
41.2,0,2.565974425,13.01
41.2,0,2.391481326,10.93
41.2,0,2.52237488,12.46
41.2,0,2.558287636,12.91
41.2,0,2.81265267,16.65
41.2,0,2.640308854,14.02
41.2,0,2.478519072,11.92
41.2,0,2.620151241,13.74
41.2,0,2.597918421,13.44
41.2,0,2.830900388,16.96
41.2,0,2.492500787,12.09
41.2,0,2.648693738,14.14
41.2,0,2.602218337,13.49
41.2,0,2.336565462,10.35
41.2,0,2.550776588,12.82
41.2,0,2.83430492,17.02
41.2,0,2.451375064,11.6
41.2,0,2.347754233,10.46
41.2,0,2.164697129,8.71
41.2,0,2.443227609,11.51
41.2,0,2.552110752,12.83
41.2,0,2.554163337,12.86
41.2,0,2.486823852,12.02
41.2,0,2.582597328,13.23
41.2,0,2.708582328,15.01
41.2,0,2.426036795,11.31
41.2,0,3.016028357,20.41
41.2,0,2.461030235,11.72
41.2,0,2.631941279,13.9
41.2,0,2.555931885,12.88
41.2,0,2.473214148,11.86
41.2,0,2.606058619,13.55
41.2,0,2.537346414,12.65
41.2,0,2.43532759,11.42
41.2,0,2.48317137,11.98
41.2,0,2.570484744,13.07
41.2,0,2.833785599,17.01
41.2,0,2.320395039,10.18
41.2,0,2.936506617,18.85
41.2,0,2.499048863,12.17
41.2,0,2.373371301,10.73
41.2,0,2.296102938,9.94
41.2,0,2.685522475,14.67
41.2,0,2.640551157,14.02
41.2,0,2.435916097,11.43
41.2,0,2.926579991,18.66
41.2,0,2.507367198,12.27
35.646,0,2.505923912,12.25
35.646,0,2.57526982,13.13
35.646,0,2.768084083,15.93
35.646,0,2.653876839,14.21
35.646,0,2.375049658,10.75
35.646,0,2.831572656,16.97
35.646,0,2.507784726,12.28
35.646,0,2.483267153,11.98
35.646,0,2.304957642,10.02
35.646,0,2.543224139,12.72
35.646,0,2.651829476,14.18
35.646,0,2.755408197,15.73
35.646,0,2.62630953,13.82
35.646,0,2.652097929,14.18
35.646,0,2.994353482,19.97
35.646,0,2.750522623,15.65
35.646,0,2.670405714,14.45
35.646,0,2.085687821,8.05
35.646,0,2.390277471,10.92
35.646,0,2.295319059,9.93
35.646,0,2.379419121,10.8
35.646,0,2.419845087,11.24
35.646,0,2.638509387,13.99
35.646,0,2.792623012,16.32
35.646,0,2.288437716,9.86
35.646,0,2.372410466,10.72
35.646,0,2.669160545,14.43
35.646,0,2.832605207,16.99
35.646,0,2.689177242,14.72
35.646,0,2.787879005,16.25
35.646,0,2.442575695,11.5
35.646,0,2.712362216,15.06
35.646,0,2.326146529,10.24
35.646,0,2.218670962,9.2
35.646,0,2.451255828,11.6
35.646,0,2.476311507,11.9
35.646,0,2.659339264,14.29
35.646,0,2.649331324,14.14
35.646,0,2.786748767,16.23
35.646,0,2.360159898,10.59
35.646,0,2.72586029,15.27
35.646,0,2.770688268,15.97
35.646,0,2.568353276,13.04
35.646,0,2.63909192,14
35.646,0,2.687191549,14.69
35.646,0,2.735195441,15.41
35.646,0,2.277194352,9.75
35.646,0,2.47649678,11.9
35.646,0,2.378836119,10.79
35.646,0,3.125104215,22.76
35.646,0,2.811767991,16.64
35.646,0,2.74614389,15.58
35.646,0,2.736797516,15.44
35.646,0,2.74443299,15.56
35.646,0,2.715940786,15.12
35.646,0,2.336786316,10.35
35.646,0,2.447260557,11.56
35.646,0,2.591549701,13.35
35.646,0,2.83728898,17.07
35.646,0,2.790879563,16.3
35.646,0,2.562275922,12.97
35.646,0,2.585760769,13.27
35.646,0,2.598144291,13.44
35.646,0,2.874703789,17.72
35.646,0,2.058935547,7.84
35.646,0,2.468395948,11.8
35.646,0,2.180974868,8.85
35.646,0,2.540692101,12.69
35.646,0,2.51253187,12.34
35.646,0,2.585486388,13.27
35.646,0,2.465737961,11.77
35.646,0,2.359425747,10.58
35.646,0,2.413060051,11.17
35.646,0,2.94374001,18.99
35.646,0,2.518219037,12.41
35.646,0,2.612783223,13.64
35.646,0,2.303534831,10.01
35.646,0,2.34800514,10.46
35.646,0,2.340918776,10.39
35.646,0,2.545918666,12.75
35.646,0,2.603513928,13.51
35.646,0,2.498839811,12.17
35.646,0,2.266641468,9.65
35.646,0,2.351439796,10.5
35.646,0,2.745690158,15.58
35.646,0,2.356157496,10.55
35.646,0,2.816332804,16.72
35.646,0,2.220626487,9.21
35.646,0,2.468471908,11.8
35.646,0,2.422912407,11.28
35.646,0,2.860492292,17.47
35.646,0,2.702625556,14.92
35.646,0,2.528968412,12.54
35.646,0,2.490488501,12.07
35.646,0,2.834652989,17.02
35.646,0,2.705446396,14.96
35.646,0,2.93418022,18.81
35.646,0,3.094343393,22.07
35.646,0,2.478042642,11.92
35.646,0,2.202668103,9.05
45.485,0,2.501583983,12.2
45.485,0,2.505024273,12.24
45.485,0,2.452271171,11.61
45.485,0,2.656577877,14.25
45.485,0,2.538548233,12.66
45.485,0,2.343610904,10.42
45.485,0,2.426496853,11.32
45.485,0,2.48050491,11.95
45.485,0,2.431203662,11.37
45.485,0,2.575593555,13.14
45.485,0,2.101750156,8.18
45.485,0,2.649736466,14.15
45.485,0,2.347213249,10.46
45.485,0,2.531729993,12.58
45.485,0,2.640754977,14.02
45.485,0,2.353597253,10.52
45.485,0,2.40265577,11.05
45.485,0,2.780265513,16.12
45.485,0,2.627328929,13.84
45.485,0,2.660795116,14.31
45.485,0,2.208547539,9.1
45.485,0,2.345244337,10.44
45.485,0,2.595352855,13.4
45.485,0,2.677787443,14.55
45.485,0,2.670561982,14.45
45.485,0,2.554170809,12.86
45.485,0,2.388754162,10.9
45.485,0,2.566420312,13.02
45.485,0,2.519993864,12.43
45.485,0,2.361673815,10.61
45.485,0,2.30316026,10.01
45.485,0,2.331820519,10.3
45.485,0,2.426037485,11.31
45.485,0,2.537317067,12.65
45.485,0,2.687190727,14.69
45.485,0,2.579203571,13.19
45.485,0,2.59949206,13.46
45.485,0,2.483161969,11.98
45.485,0,2.685910699,14.67
45.485,0,2.786974978,16.23
45.485,0,2.708250871,15
45.485,0,2.433526966,11.4
45.485,0,2.580737725,13.21
45.485,0,2.273980885,9.72
45.485,0,2.975428497,19.6
45.485,0,2.335126028,10.33
45.485,0,2.686144182,14.67
45.485,0,2.722327935,15.22
45.485,0,2.48472628,12
45.485,0,2.397648529,11
45.485,0,2.385581495,10.87
45.485,0,2.595267795,13.4
45.485,0,2.874813069,17.72
45.485,0,2.621336237,13.75
45.485,0,2.098876981,8.16
45.485,0,2.652266453,14.19
45.485,0,2.747679953,15.61
45.485,0,2.662727993,14.34
45.485,0,2.361086411,10.6
45.485,0,2.5395181,12.67
45.485,0,2.319635678,10.17
45.485,0,2.6198899,13.73
45.485,0,2.39170116,10.93
45.485,0,2.62377811,13.79
45.485,0,2.51207985,12.33
45.485,0,2.248106953,9.47
45.485,0,2.73906603,15.47
45.485,0,2.580782742,13.21
45.485,0,2.61851692,13.72
45.485,0,2.613734266,13.65
45.485,0,2.49800032,12.16
45.485,0,2.183430274,8.88
45.485,0,2.551913667,12.83
45.485,0,2.544547347,12.74
45.485,0,2.470096795,11.82
45.485,0,2.493240268,12.1
45.485,0,2.626566785,13.83
45.485,0,2.31907073,10.17
45.485,0,2.737477076,15.45
45.485,0,2.618583056,13.72
45.485,0,2.74388123,15.55
45.485,0,2.58665917,13.29
45.485,0,2.071117362,7.93
45.485,0,2.367291531,10.67
45.485,0,2.209379398,9.11
45.485,0,2.522891495,12.46
45.485,0,2.399564272,11.02
45.485,0,2.651380629,14.17
45.485,0,2.482185237,11.97
45.485,0,2.492024618,12.09
45.485,0,1.942024901,6.97
45.485,0,2.675724254,14.52
45.485,0,2.490273132,12.06
45.485,0,2.47833844,11.92
45.485,0,2.255280206,9.54
45.485,0,2.535903138,12.63
45.485,0,2.675541728,14.52
45.485,0,2.354867336,10.54
45.485,0,2.27927402,9.77
45.485,0,2.659621871,14.29
35.556,0,2.138082006,8.48
35.556,0,2.63792486,13.98
35.556,0,2.612652867,13.64
35.556,0,2.487609802,12.03
35.556,0,2.719122362,15.17
35.556,0,2.719120416,15.17
35.556,0,2.469513974,11.82
35.556,0,2.762236144,15.84
35.556,0,2.597307336,13.43
35.556,0,2.475105311,11.88
35.556,0,2.659515397,14.29
35.556,0,2.596524434,13.42
35.556,0,2.704289448,14.94
35.556,0,2.797629605,16.41
35.556,0,2.56773611,13.04
35.556,0,3.000542346,20.1
35.556,0,2.548067408,12.78
35.556,0,2.48181068,11.96
35.556,0,2.431948529,11.38
35.556,0,2.336537221,10.35
35.556,0,2.602234074,13.49
35.556,0,2.432481158,11.39
35.556,0,2.150392068,8.59
35.556,0,2.526593737,12.51
35.556,0,2.449159368,11.58
35.556,0,2.531734105,12.58
35.556,0,2.657100306,14.25
35.556,0,2.511215336,12.32
35.556,0,2.595331089,13.4
35.556,0,2.650150288,14.16
35.556,0,2.701070114,14.9
35.556,0,2.684767172,14.65
35.556,0,2.483151054,11.98
35.556,0,2.819013872,16.76
35.556,0,2.900307853,18.18
35.556,0,2.601616174,13.49
35.556,0,2.677443354,14.55
35.556,0,2.524144146,12.48
35.556,0,2.487657073,12.03
35.556,0,2.330041951,10.28
35.556,0,2.740880173,15.5
35.556,0,2.599775313,13.46
35.556,0,2.177520752,8.82
35.556,0,2.62512747,13.81
35.556,0,2.555737887,12.88
35.556,0,2.29831987,9.96
35.556,0,2.736352016,15.43
35.556,0,2.7538115,15.7
35.556,0,2.388377278,10.9
35.556,0,2.713408053,15.08
35.556,0,2.741371132,15.51
35.556,0,2.555703142,12.88
35.556,0,2.475133511,11.88
35.556,0,2.578016102,13.17
35.556,0,2.786463047,16.22
35.556,0,2.703538172,14.93
35.556,0,2.559378844,12.93
35.556,0,2.391098159,10.93
35.556,0,2.552013628,12.83
35.556,0,2.540993213,12.69
35.556,0,2.554977146,12.87
35.556,0,2.321454147,10.19
35.556,0,2.500417379,12.19
35.556,0,2.509923766,12.3
35.556,0,2.561145207,12.95
35.556,0,2.858227663,17.43
35.556,0,2.322456544,10.2
35.556,0,2.071914548,7.94
35.556,0,2.336067912,10.34
35.556,0,2.687528786,14.7
35.556,0,2.891709519,18.02
35.556,0,2.238359245,9.38
35.556,0,2.803998559,16.51
35.556,0,2.677252951,14.55
35.556,0,2.620578452,13.74
35.556,0,2.426183393,11.32
35.556,0,2.166458894,8.73
35.556,0,2.832339597,16.99
35.556,0,2.343154362,10.41
35.556,0,2.531853191,12.58
35.556,0,2.576229562,13.15
35.556,0,2.381221386,10.82
35.556,0,2.722393951,15.22
35.556,0,2.609800318,13.6
35.556,0,2.087654519,8.07
35.556,0,2.374005161,10.74
35.556,0,2.696759975,14.83
35.556,0,2.37123416,10.71
35.556,0,2.605333721,13.54
35.556,0,2.907492157,18.31
35.556,0,2.274796321,9.73
35.556,0,2.760860084,15.81
35.556,0,2.508444458,12.29
35.556,0,2.61491245,13.67
35.556,0,2.571498692,13.09
35.556,0,2.187305881,8.91
35.556,0,2.797302404,16.4
35.556,0,2.471402226,11.84
35.556,0,2.162816958,8.7
35.556,0,2.611486242,13.62
24.413,0,3.006588998,20.22
24.413,0,3.331532083,27.98
24.413,0,2.948378479,19.07
24.413,0,2.352846413,10.52
24.413,0,2.841525074,17.14
24.413,0,2.864959457,17.55
24.413,0,3.131069297,22.9
24.413,0,2.815837102,16.71
24.413,0,2.854457124,17.37
24.413,0,3.252946779,25.87
24.413,0,2.815377255,16.7
24.413,0,2.768281599,15.93
24.413,0,2.510936405,12.32
24.413,0,2.571682249,13.09
24.413,0,2.701974694,14.91
24.413,0,2.900734618,18.19
24.413,0,2.778896455,16.1
24.413,0,2.842815428,17.16
24.413,0,2.631887005,13.9
24.413,0,2.621964507,13.76
24.413,0,3.223529878,25.12
24.413,0,2.762668885,15.84
24.413,0,2.816843028,16.72
24.413,0,2.652699043,14.19
24.413,0,2.900438418,18.18
24.413,0,2.842743496,17.16
24.413,0,2.493126303,12.1
24.413,0,3.046364664,21.04
24.413,0,2.543030741,12.72
24.413,0,2.881575672,17.84
24.413,0,2.829651063,16.94
24.413,0,2.708855838,15.01
24.413,0,2.903746752,18.24
24.413,0,2.827288924,16.9
24.413,0,3.227845828,25.23
24.413,0,2.960707832,19.31
24.413,0,2.799980941,16.44
24.413,0,2.997062757,20.03
24.413,0,2.886856501,17.94
24.413,0,2.950395841,19.11
24.413,0,3.022041206,20.53
24.413,0,2.832965141,17
24.413,0,2.975035621,19.59
24.413,0,2.833558195,17.01
24.413,0,2.870376642,17.64
24.413,0,2.583430601,13.24
24.413,0,2.977855122,19.65
24.413,0,2.550528524,12.81
24.413,0,2.988163035,19.85
24.413,0,2.623333697,13.78
24.413,0,2.929084705,18.71
24.413,0,3.051626884,21.15
24.413,0,2.952991516,19.16
24.413,0,2.898957709,18.16
24.413,0,2.928802491,18.71
24.413,0,2.937940162,18.88
24.413,0,2.741304497,15.51
24.413,0,3.063643461,21.41
24.413,0,2.723323379,15.23
24.413,0,2.89074625,18.01
24.413,0,3.059426759,21.32
24.413,0,2.856182741,17.39
24.413,0,3.322819235,27.74
24.413,0,2.785019148,16.2
24.413,0,2.579541782,13.19
24.413,0,2.947660013,19.06
24.413,0,2.827642222,16.91
24.413,0,2.924993315,18.63
24.413,0,2.759864635,15.8
24.413,0,2.965299568,19.4
24.413,0,2.894352573,18.07
24.413,0,2.856919783,17.41
24.413,0,3.130797832,22.89
24.413,0,3.178219354,24
24.413,0,2.839588812,17.11
24.413,0,2.657303601,14.26
24.413,0,2.901177223,18.2
24.413,0,2.792814221,16.33
24.413,0,3.182861006,24.12
24.413,0,2.987179615,19.83
24.413,0,2.672697218,14.48
24.413,0,2.688444201,14.71
24.413,0,2.765527112,15.89
24.413,0,2.961759161,19.33
24.413,0,3.057245592,21.27
24.413,0,2.878911226,17.79
24.413,0,2.878088445,17.78
24.413,0,3.171840227,23.85
24.413,0,3.142055614,23.15
24.413,0,3.125200088,22.76
24.413,0,3.07627237,21.68
24.413,0,3.059609651,21.32
24.413,0,2.864121385,17.53
24.413,0,3.046893712,21.05
24.413,0,2.879580757,17.81
24.413,0,3.222652728,25.09
24.413,0,2.780886685,16.13
24.413,0,2.801801365,16.47
24.413,0,3.026752418,20.63
24.413,0,3.23699655,25.46
39.925,0,2.609829189,13.6
39.925,0,2.488126813,12.04
39.925,0,2.605942391,13.54
39.925,0,2.935452995,18.83
39.925,0,2.19825594,9.01
39.925,0,2.564322688,12.99
39.925,0,2.520197093,12.43
39.925,0,2.773085338,16.01
39.925,0,2.179251219,8.84
39.925,0,2.566854811,13.02
39.925,0,2.422628716,11.28
39.925,0,2.325026224,10.23
39.925,0,2.392153099,10.94
39.925,0,2.631097399,13.89
39.925,0,2.563953847,12.99
39.925,0,2.511404795,12.32
39.925,0,2.625538451,13.81
39.925,0,2.876846076,17.76
39.925,0,2.330726198,10.29
39.925,0,2.420368625,11.25
39.925,0,2.530028744,12.55
39.925,0,2.764348803,15.87
39.925,0,2.395629499,10.98
39.925,0,2.564740933,13
39.925,0,2.605105274,13.53
39.925,0,2.481267068,11.96
39.925,0,2.777203326,16.07
39.925,0,2.736733251,15.44
39.925,0,2.598517048,13.44
39.925,0,2.612747034,13.64
39.925,0,2.296572915,9.94
39.925,0,2.474265116,11.87
39.925,0,2.189940317,8.93
39.925,0,2.824613624,16.85
39.925,0,2.819151388,16.76
39.925,0,2.23093927,9.31
39.925,0,2.519604048,12.42
39.925,0,2.645417736,14.09
39.925,0,2.114130073,8.28
39.925,0,2.159329464,8.67
39.925,0,2.523002143,12.47
39.925,0,2.596225648,13.41
39.925,0,2.71707394,15.14
39.925,0,2.359073716,10.58
39.925,0,2.571759036,13.09
39.925,0,2.540699728,12.69
39.925,0,2.579166754,13.19
39.925,0,2.697124519,14.84
39.925,0,2.470362719,11.83
39.925,0,2.588289338,13.31
39.925,0,3.048207994,21.08
39.925,0,2.532170839,12.58
39.925,0,2.849361511,17.28
39.925,0,2.836415259,17.05
39.925,0,2.680661201,14.59
39.925,0,2.38635045,10.87
39.925,0,2.546492756,12.76
39.925,0,2.378756464,10.79
39.925,0,2.960832755,19.31
39.925,0,2.366922347,10.66
39.925,0,2.580259637,13.2
39.925,0,2.54158497,12.7
39.925,0,2.357106363,10.56
39.925,0,2.403658542,11.06
39.925,0,2.697969589,14.85
39.925,0,2.442088054,11.5
39.925,0,2.687527953,14.7
39.925,0,2.610740517,13.61
39.925,0,2.02793241,7.6
39.925,0,2.435508626,11.42
39.925,0,2.392668325,10.94
39.925,0,2.481208842,11.96
39.925,0,2.42766708,11.33
39.925,0,2.464859574,11.76
39.925,0,2.318018387,10.16
39.925,0,2.950497017,19.12
39.925,0,2.191779094,8.95
39.925,0,2.33814046,10.36
39.925,0,2.498429373,12.16
39.925,0,2.263115155,9.61
39.925,0,2.373918152,10.74
39.925,0,2.462539626,11.73
39.925,0,2.617021322,13.69
39.925,0,2.151446783,8.6
39.925,0,2.639564081,14.01
39.925,0,2.32120443,10.19
39.925,0,2.196929634,9
39.925,0,2.464654595,11.76
39.925,0,2.404336993,11.07
39.925,0,2.419311207,11.24
39.925,0,2.643933133,14.07
39.925,0,2.623190767,13.78
39.925,0,2.242751151,9.42
39.925,0,2.130935605,8.42
39.925,0,2.285182698,9.83
39.925,0,2.372380044,10.72
39.925,0,2.499261285,12.17
39.925,0,2.498135762,12.16
39.925,0,2.479145123,11.93
39.925,0,2.869102239,17.62
21.155,0,3.184045379,24.14
21.155,0,2.981826997,19.72
21.155,0,2.957689328,19.25
21.155,0,2.962684711,19.35
21.155,0,3.439810421,31.18
21.155,0,2.956260643,19.23
21.155,0,2.590508276,13.34
21.155,0,2.913852707,18.43
21.155,0,3.022847889,20.55
21.155,0,3.599840506,36.59
21.155,0,3.133315951,22.95
21.155,0,3.275780787,26.46
21.155,0,3.099489685,22.19
21.155,0,3.047321014,21.06
21.155,0,2.915827418,18.46
21.155,0,3.13454704,22.98
21.155,0,3.08244789,21.81
21.155,0,2.865845637,17.56
21.155,0,2.832364067,16.99
21.155,0,3.004658311,20.18
21.155,0,3.264039677,26.15
21.155,0,3.152304984,23.39
21.155,0,2.778509388,16.1
21.155,0,3.276242141,26.48
21.155,0,2.929797234,18.72
21.155,0,2.735349914,15.42
21.155,0,2.786741536,16.23
21.155,0,3.314354588,27.5
21.155,0,2.900857227,18.19
21.155,0,3.095549886,22.1
21.155,0,3.297682009,27.05
21.155,0,3.0628589,21.39
21.155,0,2.841177706,17.14
21.155,0,3.44453417,31.33
21.155,0,2.592369316,13.36
21.155,0,2.97128131,19.52
21.155,0,3.239801972,25.53
21.155,0,3.023292074,20.56
21.155,0,2.808540699,16.59
21.155,0,3.286940005,26.76
21.155,0,2.989697701,19.88
21.155,0,3.5791581,35.84
21.155,0,3.207080321,24.71
21.155,0,3.026453726,20.62
21.155,0,3.123294345,22.72
21.155,0,3.133425355,22.95
21.155,0,3.184973355,24.17
21.155,0,3.171534096,23.84
21.155,0,3.543170748,34.58
21.155,0,3.064287393,21.42
21.155,0,2.92870743,18.7
21.155,0,3.171768702,23.85
21.155,0,3.37306021,29.17
21.155,0,3.144133113,23.2
21.155,0,2.995402223,19.99
21.155,0,2.979678531,19.68
21.155,0,3.111948313,22.46
21.155,0,2.821696359,16.81
21.155,0,3.259124111,26.03
21.155,0,2.922205137,18.58
21.155,0,2.790848133,16.29
21.155,0,3.360988285,28.82
21.155,0,2.516324385,12.38
21.155,0,3.044869783,21.01
21.155,0,3.139550013,23.09
21.155,0,2.909510739,18.35
21.155,0,3.327294222,27.86
21.155,0,3.201073628,24.56
21.155,0,3.080651308,21.77
21.155,0,3.41568206,30.44
21.155,0,3.195366415,24.42
21.155,0,2.991678636,19.92
21.155,0,3.071330363,21.57
21.155,0,2.773060735,16.01
21.155,0,3.046142029,21.03
21.155,0,3.042560022,20.96
21.155,0,2.988519439,19.86
21.155,0,2.819493151,16.77
21.155,0,2.877251794,17.77
21.155,0,2.772874707,16
21.155,0,3.32998407,27.94
21.155,0,2.963942353,19.37
21.155,0,3.149634364,23.33
21.155,0,3.142820146,23.17
21.155,0,3.258159478,26
21.155,0,3.082121027,21.8
21.155,0,3.345060513,28.36
21.155,0,3.275551093,26.46
21.155,0,3.260765168,26.07
21.155,0,2.9398417,18.91
21.155,0,2.878430696,17.79
21.155,0,3.095914889,22.11
21.155,0,2.62147168,13.76
21.155,0,2.910954975,18.37
21.155,0,2.858824589,17.44
21.155,0,2.945671053,19.02
21.155,0,3.022290456,20.54
21.155,0,2.967743626,19.45
21.155,0,3.035068477,20.8
21.155,0,3.01482766,20.39
35.254,0,2.799540066,16.44
35.254,0,2.464620984,11.76
35.254,0,2.261799453,9.6
35.254,0,2.846770781,17.23
35.254,0,2.638146922,13.99
35.254,0,2.589749191,13.33
35.254,0,2.652320948,14.19
35.254,0,2.444761364,11.53
35.254,0,2.49071361,12.07
35.254,0,2.383500743,10.84
35.254,0,2.455787183,11.66
35.254,0,2.573919404,13.12
35.254,0,2.623560098,13.78
35.254,0,2.745316951,15.57
35.254,0,2.295935939,9.93
35.254,0,2.882373619,17.86
35.254,0,2.357922013,10.57
35.254,0,2.392994144,10.95
35.254,0,2.72220981,15.21
35.254,0,2.868338891,17.61
35.254,0,2.544361585,12.74
35.254,0,2.661771183,14.32
35.254,0,2.790015416,16.28
35.254,0,2.214850862,9.16
35.254,0,2.236353664,9.36
35.254,0,2.064687631,7.88
35.254,0,2.695895815,14.82
35.254,0,2.557784038,12.91
35.254,0,2.544310058,12.73
35.254,0,2.775019213,16.04
35.254,0,2.668662114,14.42
35.254,0,2.142350141,8.52
35.254,0,2.700133485,14.88
35.254,0,2.457626991,11.68
35.254,0,2.302303741,10
